"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/09/2020","AQS","060610003","1","4.4","ug/m3 LC","18","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/10/2020","AQS","060610003","1","7.8","ug/m3 LC","33","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/11/2020","AQS","060610003","1","3.6","ug/m3 LC","15","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/12/2020","AQS","060610003","1","4","ug/m3 LC","17","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/13/2020","AQS","060610003","1","4.9","ug/m3 LC","20","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/14/2020","AQS","060610003","1","5.2","ug/m3 LC","22","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/15/2020","AQS","060610003","1","5.3","ug/m3 LC","22","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/16/2020","AQS","060610003","1","5.9","ug/m3 LC","25","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/17/2020","AQS","060610003","1","4.6","ug/m3 LC","19","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/18/2020","AQS","060610003","1","2.5","ug/m3 LC","10","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/19/2020","AQS","060610003","1","2.5","ug/m3 LC","10","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/20/2020","AQS","060610003","1","5.2","ug/m3 LC","22","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/21/2020","AQS","060610003","1","6.6","ug/m3 LC","28","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/22/2020","AQS","060610003","1","5.1","ug/m3 LC","21","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/23/2020","AQS","060610003","1","2.3","ug/m3 LC","10","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/24/2020","AQS","060610003","1","4.1","ug/m3 LC","17","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/25/2020","AQS","060610003","1","4.3","ug/m3 LC","18","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/26/2020","AQS","060610003","1","4.1","ug/m3 LC","17","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/27/2020","AQS","060610003","1","6.5","ug/m3 LC","27","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/28/2020","AQS","060610003","1","4.8","ug/m3 LC","20","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/29/2020","AQS","060610003","1","4.9","ug/m3 LC","20","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/30/2020","AQS","060610003","1","3.3","ug/m3 LC","14","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"05/31/2020","AQS","060610003","1","6","ug/m3 LC","25","Auburn-Atwood","1","100.0000","88101","PM2.5 - Local Conditions","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","38.93568","-121.09959"
"01/01/2020","AQS","060610004","3","13.4","ug/m3 LC","54","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/02/2020","AQS","060610004","3","9","ug/m3 LC","38","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/03/2020","AQS","060610004","3","11","ug/m3 LC","46","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/04/2020","AQS","060610004","3","11.6","ug/m3 LC","48","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/05/2020","AQS","060610004","3","8.6","ug/m3 LC","36","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/06/2020","AQS","060610004","3","10.1","ug/m3 LC","42","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/07/2020","AQS","060610004","3","9.7","ug/m3 LC","40","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/08/2020","AQS","060610004","3","7.8","ug/m3 LC","33","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/09/2020","AQS","060610004","3","4.3","ug/m3 LC","18","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/10/2020","AQS","060610004","3","6.9","ug/m3 LC","29","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/11/2020","AQS","060610004","3","7.5","ug/m3 LC","31","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/12/2020","AQS","060610004","3","5.1","ug/m3 LC","21","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/13/2020","AQS","060610004","3","3.1","ug/m3 LC","13","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/14/2020","AQS","060610004","3","3.8","ug/m3 LC","16","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/15/2020","AQS","060610004","3","5.7","ug/m3 LC","24","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/16/2020","AQS","060610004","3","4.5","ug/m3 LC","19","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/17/2020","AQS","060610004","3","2.8","ug/m3 LC","12","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/18/2020","AQS","060610004","3","4.5","ug/m3 LC","19","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/19/2020","AQS","060610004","3","3.3","ug/m3 LC","14","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/20/2020","AQS","060610004","3","5.4","ug/m3 LC","23","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/21/2020","AQS","060610004","3","6","ug/m3 LC","25","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/22/2020","AQS","060610004","3","3.3","ug/m3 LC","14","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/23/2020","AQS","060610004","3","7.3","ug/m3 LC","30","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/24/2020","AQS","060610004","3","6.4","ug/m3 LC","27","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/25/2020","AQS","060610004","3","10.2","ug/m3 LC","43","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/26/2020","AQS","060610004","3","4.1","ug/m3 LC","17","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/27/2020","AQS","060610004","3","3.2","ug/m3 LC","13","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/28/2020","AQS","060610004","3","6.1","ug/m3 LC","25","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/29/2020","AQS","060610004","3","5.2","ug/m3 LC","22","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/30/2020","AQS","060610004","3","8.7","ug/m3 LC","36","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"01/31/2020","AQS","060610004","3","9.2","ug/m3 LC","38","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/01/2020","AQS","060610004","3","10.2","ug/m3 LC","43","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/02/2020","AQS","060610004","3","8.1","ug/m3 LC","34","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/03/2020","AQS","060610004","3","2.2","ug/m3 LC","9","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/04/2020","AQS","060610004","3","5.3","ug/m3 LC","22","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/05/2020","AQS","060610004","3","13.1","ug/m3 LC","53","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/06/2020","AQS","060610004","3","16.7","ug/m3 LC","61","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/07/2020","AQS","060610004","3","9.6","ug/m3 LC","40","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/08/2020","AQS","060610004","3","9.3","ug/m3 LC","39","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/09/2020","AQS","060610004","3","2.4","ug/m3 LC","10","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/10/2020","AQS","060610004","3","0.7","ug/m3 LC","3","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/11/2020","AQS","060610004","3","3.3","ug/m3 LC","14","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/12/2020","AQS","060610004","3","8.8","ug/m3 LC","37","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/13/2020","AQS","060610004","3","9.2","ug/m3 LC","38","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/14/2020","AQS","060610004","3","11","ug/m3 LC","46","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
"02/15/2020","AQS","060610004","3","10.6","ug/m3 LC","44","Colfax-City Hall","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","40900","Sacramento--Roseville--Arden-Arcade, CA","06","California","061","Placer","39.100174496","-120.953831711"
